18-05-26,00:00:06,3.474984e+00
18-05-26,00:00:36,3.475024e+00
18-05-26,00:01:06,3.475024e+00
18-05-26,00:01:36,3.475024e+00
18-05-26,00:02:06,3.475713e+00
18-05-26,00:02:36,3.475713e+00
18-05-26,00:03:06,3.475875e+00
18-05-26,00:03:36,3.475875e+00
18-05-26,00:04:06,3.475875e+00
18-05-26,00:04:36,3.475997e+00
18-05-26,00:05:06,3.475997e+00
18-05-26,00:05:36,3.475997e+00
18-05-26,00:06:06,3.475429e+00
18-05-26,00:06:36,3.475429e+00
18-05-26,00:07:06,3.475429e+00
18-05-26,00:07:36,3.476078e+00
18-05-26,00:08:06,3.476078e+00
18-05-26,00:08:36,3.476078e+00
18-05-26,00:09:06,3.476159e+00
18-05-26,00:09:36,3.476159e+00
18-05-26,00:10:06,3.476159e+00
18-05-26,00:10:36,3.476118e+00
18-05-26,00:11:06,3.476118e+00
18-05-26,00:11:36,3.476118e+00
18-05-26,00:12:06,3.475348e+00
18-05-26,00:12:36,3.475348e+00
18-05-26,00:13:06,3.475713e+00
18-05-26,00:13:36,3.475713e+00
18-05-26,00:14:06,3.475713e+00
18-05-26,00:14:36,3.475186e+00
18-05-26,00:15:06,3.475186e+00
18-05-26,00:15:36,3.475186e+00
18-05-26,00:16:06,3.475308e+00
18-05-26,00:16:36,3.475308e+00
18-05-26,00:17:06,3.475308e+00
18-05-26,00:17:36,3.475835e+00
18-05-26,00:18:06,3.475835e+00
18-05-26,00:18:36,3.475835e+00
18-05-26,00:19:06,3.476280e+00
18-05-26,00:19:36,3.476280e+00
18-05-26,00:20:06,3.476280e+00
18-05-26,00:20:36,3.475673e+00
18-05-26,00:21:06,3.475673e+00
18-05-26,00:21:36,3.475673e+00
18-05-26,00:22:06,3.475754e+00
18-05-26,00:22:36,3.475754e+00
18-05-26,00:23:06,3.475916e+00
18-05-26,00:23:36,3.475916e+00
18-05-26,00:24:06,3.475916e+00
18-05-26,00:24:36,3.475551e+00
18-05-26,00:25:06,3.475551e+00
18-05-26,00:25:36,3.475551e+00
18-05-26,00:26:06,3.475754e+00
18-05-26,00:26:36,3.475754e+00
18-05-26,00:27:06,3.475754e+00
18-05-26,00:27:36,3.476280e+00
