16-05-26,00:00:06,CH1,        ,1,3.06e-06,0,1,CH2,        ,1,4.44e-03,0,1,CH3,        ,1,-2.07e+00,0,1,CH4,        ,1,4.29e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.74e-02,0,1,
16-05-26,00:00:36,CH1,        ,1,3.06e-06,0,1,CH2,        ,1,4.44e-03,0,1,CH3,        ,1,-2.07e+00,0,1,CH4,        ,1,4.29e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.75e-02,0,1,
16-05-26,00:01:06,CH1,        ,1,3.06e-06,0,1,CH2,        ,1,4.44e-03,0,1,CH3,        ,1,-2.08e+00,0,1,CH4,        ,1,4.29e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.75e-02,0,1,
16-05-26,00:01:36,CH1,        ,1,3.06e-06,0,1,CH2,        ,1,4.44e-03,0,1,CH3,        ,1,-2.08e+00,0,1,CH4,        ,1,4.29e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.75e-02,0,1,
16-05-26,00:02:06,CH1,        ,1,3.06e-06,0,1,CH2,        ,1,4.44e-03,0,1,CH3,        ,1,-2.08e+00,0,1,CH4,        ,1,4.29e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.77e-02,0,1,
16-05-26,00:02:36,CH1,        ,1,3.06e-06,0,1,CH2,        ,1,4.44e-03,0,1,CH3,        ,1,-2.10e+00,0,1,CH4,        ,1,4.29e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.77e-02,0,1,
16-05-26,00:03:06,CH1,        ,1,3.06e-06,0,1,CH2,        ,1,4.44e-03,0,1,CH3,        ,1,-2.01e+00,0,1,CH4,        ,1,4.29e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.78e-02,0,1,
16-05-26,00:03:36,CH1,        ,1,3.06e-06,0,1,CH2,        ,1,4.44e-03,0,1,CH3,        ,1,-2.13e+00,0,1,CH4,        ,1,4.29e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.78e-02,0,1,
16-05-26,00:04:06,CH1,        ,1,3.06e-06,0,1,CH2,        ,1,4.44e-03,0,1,CH3,        ,1,-2.16e+00,0,1,CH4,        ,1,4.29e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.79e-02,0,1,
16-05-26,00:04:36,CH1,        ,1,3.06e-06,0,1,CH2,        ,1,4.44e-03,0,1,CH3,        ,1,-2.08e+00,0,1,CH4,        ,1,4.29e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.79e-02,0,1,
16-05-26,00:05:06,CH1,        ,1,3.07e-06,0,1,CH2,        ,1,4.45e-03,0,1,CH3,        ,1,-2.06e+00,0,1,CH4,        ,1,4.29e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.80e-02,0,1,
16-05-26,00:05:36,CH1,        ,1,3.07e-06,0,1,CH2,        ,1,4.44e-03,0,1,CH3,        ,1,-2.09e+00,0,1,CH4,        ,1,4.29e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.81e-02,0,1,
16-05-26,00:06:06,CH1,        ,1,3.06e-06,0,1,CH2,        ,1,4.45e-03,0,1,CH3,        ,1,-2.09e+00,0,1,CH4,        ,1,4.29e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.81e-02,0,1,
16-05-26,00:06:36,CH1,        ,1,3.07e-06,0,1,CH2,        ,1,4.45e-03,0,1,CH3,        ,1,-2.06e+00,0,1,CH4,        ,1,4.29e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.83e-02,0,1,
16-05-26,00:07:06,CH1,        ,1,3.06e-06,0,1,CH2,        ,1,4.45e-03,0,1,CH3,        ,1,-2.07e+00,0,1,CH4,        ,1,4.29e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.84e-02,0,1,
16-05-26,00:07:36,CH1,        ,1,3.06e-06,0,1,CH2,        ,1,4.45e-03,0,1,CH3,        ,1,-2.07e+00,0,1,CH4,        ,1,4.29e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.84e-02,0,1,
16-05-26,00:08:06,CH1,        ,1,3.06e-06,0,1,CH2,        ,1,4.45e-03,0,1,CH3,        ,1,-2.01e+00,0,1,CH4,        ,1,4.29e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.85e-02,0,1,
16-05-26,00:08:36,CH1,        ,1,3.06e-06,0,1,CH2,        ,1,4.45e-03,0,1,CH3,        ,1,-2.12e+00,0,1,CH4,        ,1,4.29e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.85e-02,0,1,
16-05-26,00:09:06,CH1,        ,1,3.06e-06,0,1,CH2,        ,1,4.45e-03,0,1,CH3,        ,1,-2.12e+00,0,1,CH4,        ,1,4.29e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.85e-02,0,1,
16-05-26,00:09:36,CH1,        ,1,3.06e-06,0,1,CH2,        ,1,4.45e-03,0,1,CH3,        ,1,-2.07e+00,0,1,CH4,        ,1,4.29e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.85e-02,0,1,
16-05-26,00:10:06,CH1,        ,1,3.06e-06,0,1,CH2,        ,1,4.45e-03,0,1,CH3,        ,1,-2.00e+00,0,1,CH4,        ,1,4.29e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.86e-02,0,1,
16-05-26,00:10:36,CH1,        ,1,3.07e-06,0,1,CH2,        ,1,4.47e-03,0,1,CH3,        ,1,-2.01e+00,0,1,CH4,        ,1,4.28e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.87e-02,0,1,
16-05-26,00:11:06,CH1,        ,1,3.07e-06,0,1,CH2,        ,1,4.47e-03,0,1,CH3,        ,1,-2.06e+00,0,1,CH4,        ,1,4.28e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.88e-02,0,1,
16-05-26,00:11:36,CH1,        ,1,3.07e-06,0,1,CH2,        ,1,4.46e-03,0,1,CH3,        ,1,-2.09e+00,0,1,CH4,        ,1,4.28e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.88e-02,0,1,
16-05-26,00:12:06,CH1,        ,1,3.07e-06,0,1,CH2,        ,1,4.45e-03,0,1,CH3,        ,1,-1.98e+00,0,1,CH4,        ,1,4.28e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.90e-02,0,1,
16-05-26,00:12:36,CH1,        ,1,3.07e-06,0,1,CH2,        ,1,4.47e-03,0,1,CH3,        ,1,-2.04e+00,0,1,CH4,        ,1,4.28e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.90e-02,0,1,
16-05-26,00:13:06,CH1,        ,1,3.07e-06,0,1,CH2,        ,1,4.46e-03,0,1,CH3,        ,1,-2.04e+00,0,1,CH4,        ,1,4.28e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.90e-02,0,1,
16-05-26,00:13:36,CH1,        ,1,3.08e-06,0,1,CH2,        ,1,4.46e-03,0,1,CH3,        ,1,-2.07e+00,0,1,CH4,        ,1,4.28e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.91e-02,0,1,
16-05-26,00:14:06,CH1,        ,1,3.08e-06,0,1,CH2,        ,1,4.46e-03,0,1,CH3,        ,1,-2.05e+00,0,1,CH4,        ,1,4.28e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.91e-02,0,1,
16-05-26,00:14:36,CH1,        ,1,3.08e-06,0,1,CH2,        ,1,4.47e-03,0,1,CH3,        ,1,-2.09e+00,0,1,CH4,        ,1,4.28e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.92e-02,0,1,
16-05-26,00:15:06,CH1,        ,1,3.07e-06,0,1,CH2,        ,1,4.47e-03,0,1,CH3,        ,1,-2.08e+00,0,1,CH4,        ,1,4.28e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.93e-02,0,1,
16-05-26,00:15:36,CH1,        ,1,3.08e-06,0,1,CH2,        ,1,4.47e-03,0,1,CH3,        ,1,-2.08e+00,0,1,CH4,        ,1,4.28e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.94e-02,0,1,
16-05-26,00:16:06,CH1,        ,1,3.08e-06,0,1,CH2,        ,1,4.46e-03,0,1,CH3,        ,1,-2.09e+00,0,1,CH4,        ,1,4.28e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.94e-02,0,1,
16-05-26,00:16:36,CH1,        ,1,3.08e-06,0,1,CH2,        ,1,4.47e-03,0,1,CH3,        ,1,-2.06e+00,0,1,CH4,        ,1,4.28e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.96e-02,0,1,
16-05-26,00:17:06,CH1,        ,1,3.08e-06,0,1,CH2,        ,1,4.48e-03,0,1,CH3,        ,1,-2.04e+00,0,1,CH4,        ,1,4.28e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.96e-02,0,1,
16-05-26,00:17:36,CH1,        ,1,3.08e-06,0,1,CH2,        ,1,4.48e-03,0,1,CH3,        ,1,-2.10e+00,0,1,CH4,        ,1,4.28e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.95e-02,0,1,
16-05-26,00:18:06,CH1,        ,1,3.07e-06,0,1,CH2,        ,1,4.49e-03,0,1,CH3,        ,1,-2.05e+00,0,1,CH4,        ,1,4.28e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.96e-02,0,1,
16-05-26,00:18:36,CH1,        ,1,3.07e-06,0,1,CH2,        ,1,4.50e-03,0,1,CH3,        ,1,-2.14e+00,0,1,CH4,        ,1,4.28e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.97e-02,0,1,
16-05-26,00:19:06,CH1,        ,1,3.08e-06,0,1,CH2,        ,1,4.48e-03,0,1,CH3,        ,1,-2.06e+00,0,1,CH4,        ,1,4.28e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.98e-02,0,1,
16-05-26,00:19:36,CH1,        ,1,3.08e-06,0,1,CH2,        ,1,4.50e-03,0,1,CH3,        ,1,-2.17e+00,0,1,CH4,        ,1,4.28e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,9.98e-02,0,1,
16-05-26,00:20:06,CH1,        ,1,3.08e-06,0,1,CH2,        ,1,4.51e-03,0,1,CH3,        ,1,-2.07e+00,0,1,CH4,        ,1,4.28e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,1.00e-01,0,1,
16-05-26,00:20:36,CH1,        ,1,3.07e-06,0,1,CH2,        ,1,4.50e-03,0,1,CH3,        ,1,-2.09e+00,0,1,CH4,        ,1,4.28e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,1.00e-01,0,1,
16-05-26,00:21:06,CH1,        ,1,3.08e-06,0,1,CH2,        ,1,4.50e-03,0,1,CH3,        ,1,-2.10e+00,0,1,CH4,        ,1,4.28e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,1.00e-01,0,1,
16-05-26,00:21:36,CH1,        ,1,3.08e-06,0,1,CH2,        ,1,4.51e-03,0,1,CH3,        ,1,-2.07e+00,0,1,CH4,        ,1,4.28e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,1.00e-01,0,1,
16-05-26,00:22:06,CH1,        ,1,3.08e-06,0,1,CH2,        ,1,4.52e-03,0,1,CH3,        ,1,-2.05e+00,0,1,CH4,        ,1,4.28e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,1.00e-01,0,1,
16-05-26,00:22:36,CH1,        ,1,3.08e-06,0,1,CH2,        ,1,4.52e-03,0,1,CH3,        ,1,-2.14e+00,0,1,CH4,        ,1,4.28e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,1.00e-01,0,1,
16-05-26,00:23:06,CH1,        ,1,3.08e-06,0,1,CH2,        ,1,4.52e-03,0,1,CH3,        ,1,-2.06e+00,0,1,CH4,        ,1,4.28e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,1.00e-01,0,1,
16-05-26,00:23:36,CH1,        ,1,3.08e-06,0,1,CH2,        ,1,4.51e-03,0,1,CH3,        ,1,-2.07e+00,0,1,CH4,        ,1,4.27e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,1.00e-01,0,1,
16-05-26,00:24:06,CH1,        ,1,3.08e-06,0,1,CH2,        ,1,4.53e-03,0,1,CH3,        ,1,-2.14e+00,0,1,CH4,        ,1,4.27e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,1.00e-01,0,1,
16-05-26,00:24:36,CH1,        ,1,3.08e-06,0,1,CH2,        ,1,4.52e-03,0,1,CH3,        ,1,-2.07e+00,0,1,CH4,        ,1,4.27e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,1.01e-01,0,1,
16-05-26,00:25:06,CH1,        ,1,3.08e-06,0,1,CH2,        ,1,4.53e-03,0,1,CH3,        ,1,-2.09e+00,0,1,CH4,        ,1,4.27e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,1.01e-01,0,1,
16-05-26,00:25:36,CH1,        ,1,3.08e-06,0,1,CH2,        ,1,4.54e-03,0,1,CH3,        ,1,-2.09e+00,0,1,CH4,        ,1,4.27e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,1.01e-01,0,1,
16-05-26,00:26:06,CH1,        ,1,3.08e-06,0,1,CH2,        ,1,4.55e-03,0,1,CH3,        ,1,-2.08e+00,0,1,CH4,        ,1,4.27e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,1.01e-01,0,1,
16-05-26,00:26:36,CH1,        ,1,3.08e-06,0,1,CH2,        ,1,4.54e-03,0,1,CH3,        ,1,-2.03e+00,0,1,CH4,        ,1,4.27e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,1.01e-01,0,1,
16-05-26,00:27:06,CH1,        ,1,3.08e-06,0,1,CH2,        ,1,4.54e-03,0,1,CH3,        ,1,-2.19e+00,0,1,CH4,        ,1,4.27e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,1.01e-01,0,1,
16-05-26,00:27:36,CH1,        ,1,3.08e-06,0,1,CH2,        ,1,4.55e-03,0,1,CH3,        ,1,-2.09e+00,0,1,CH4,        ,1,4.27e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,1.01e-01,0,1,
16-05-26,00:28:06,CH1,        ,1,3.08e-06,0,1,CH2,        ,1,4.55e-03,0,1,CH3,        ,1,-2.11e+00,0,1,CH4,        ,1,4.27e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,1.01e-01,0,1,
16-05-26,00:28:36,CH1,        ,1,3.08e-06,0,1,CH2,        ,1,4.55e-03,0,1,CH3,        ,1,-2.09e+00,0,1,CH4,        ,1,4.27e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,1.01e-01,0,1,
16-05-26,00:29:06,CH1,        ,1,3.08e-06,0,1,CH2,        ,1,4.57e-03,0,1,CH3,        ,1,-2.11e+00,0,1,CH4,        ,1,4.27e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,1.01e-01,0,1,
16-05-26,00:29:36,CH1,        ,1,3.18e-06,0,1,CH2,        ,1,4.57e-03,0,1,CH3,        ,1,-2.07e+00,0,1,CH4,        ,1,4.27e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,1.01e-01,0,1,
16-05-26,00:30:06,CH1,        ,1,3.15e-06,0,1,CH2,        ,1,4.58e-03,0,1,CH3,        ,1,-2.12e+00,0,1,CH4,        ,1,4.27e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,1.01e-01,0,1,
16-05-26,00:30:36,CH1,        ,1,3.13e-06,0,1,CH2,        ,1,4.58e-03,0,1,CH3,        ,1,-2.10e+00,0,1,CH4,        ,1,4.27e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,1.01e-01,0,1,
16-05-26,00:31:06,CH1,        ,1,3.12e-06,0,1,CH2,        ,1,4.59e-03,0,1,CH3,        ,1,-2.19e+00,0,1,CH4,        ,1,4.27e+02,0,1,CH5,        ,1,7.68e+02,0,1,CH6,        ,1,1.01e-01,0,1,
