16-05-26,00:00:06,1.406557e+03
16-05-26,00:00:36,1.406557e+03
16-05-26,00:01:06,1.406557e+03
16-05-26,00:01:36,1.407425e+03
16-05-26,00:02:06,1.407425e+03
16-05-26,00:02:36,1.407425e+03
16-05-26,00:03:06,1.406991e+03
16-05-26,00:03:36,1.406991e+03
16-05-26,00:04:06,1.406991e+03
16-05-26,00:04:36,1.407897e+03
16-05-26,00:05:06,1.407897e+03
16-05-26,00:05:36,1.407897e+03
16-05-26,00:06:06,1.407562e+03
16-05-26,00:06:36,1.407562e+03
16-05-26,00:07:06,1.407562e+03
16-05-26,00:07:36,1.408451e+03
16-05-26,00:08:06,1.408451e+03
16-05-26,00:08:36,1.408605e+03
16-05-26,00:09:06,1.408605e+03
16-05-26,00:09:36,1.408605e+03
16-05-26,00:10:06,1.408914e+03
16-05-26,00:10:36,1.408914e+03
16-05-26,00:11:06,1.408914e+03
16-05-26,00:11:36,1.408904e+03
16-05-26,00:12:06,1.408904e+03
16-05-26,00:12:36,1.408904e+03
16-05-26,00:13:06,1.409397e+03
16-05-26,00:13:36,1.409397e+03
16-05-26,00:14:06,1.409397e+03
16-05-26,00:14:36,1.409884e+03
16-05-26,00:15:06,1.409884e+03
16-05-26,00:15:36,1.409884e+03
16-05-26,00:16:06,1.409763e+03
16-05-26,00:16:36,1.409763e+03
16-05-26,00:17:06,1.409763e+03
16-05-26,00:17:36,1.410411e+03
16-05-26,00:18:06,1.410411e+03
16-05-26,00:18:36,1.409872e+03
16-05-26,00:19:06,1.409872e+03
16-05-26,00:19:36,1.409872e+03
16-05-26,00:20:06,1.410670e+03
16-05-26,00:20:36,1.410670e+03
16-05-26,00:21:06,1.410670e+03
16-05-26,00:21:36,1.411269e+03
16-05-26,00:22:06,1.411269e+03
16-05-26,00:22:36,1.411269e+03
16-05-26,00:23:06,1.410867e+03
16-05-26,00:23:36,1.410867e+03
16-05-26,00:24:06,1.410867e+03
16-05-26,00:24:36,1.411233e+03
16-05-26,00:25:06,1.411233e+03
16-05-26,00:25:36,1.411233e+03
16-05-26,00:26:06,1.411935e+03
16-05-26,00:26:36,1.411935e+03
16-05-26,00:27:06,1.411935e+03
16-05-26,00:27:36,1.412271e+03
16-05-26,00:28:06,1.412271e+03
16-05-26,00:28:36,1.412114e+03
16-05-26,00:29:06,1.412114e+03
16-05-26,00:29:36,1.412114e+03
16-05-26,00:30:06,1.412097e+03
16-05-26,00:30:36,1.412097e+03
16-05-26,00:31:06,1.412097e+03
16-05-26,00:31:36,1.412460e+03
16-05-26,00:32:06,1.412460e+03
16-05-26,00:32:36,1.412460e+03
16-05-26,00:33:06,1.412839e+03
16-05-26,00:33:36,1.412839e+03
16-05-26,00:34:06,1.412839e+03
16-05-26,00:34:36,1.412636e+03
16-05-26,00:35:06,1.412636e+03
16-05-26,00:35:36,1.412636e+03
16-05-26,00:36:06,1.412923e+03
16-05-26,00:36:36,1.412923e+03
16-05-26,00:37:06,1.413109e+03
16-05-26,00:37:36,1.413109e+03
16-05-26,00:38:06,1.413109e+03
16-05-26,00:38:36,1.413510e+03
16-05-26,00:39:06,1.413510e+03
16-05-26,00:39:36,1.413510e+03
16-05-26,00:40:06,1.413853e+03
16-05-26,00:40:36,1.413853e+03
16-05-26,00:41:06,1.413853e+03
16-05-26,00:41:36,1.413344e+03
16-05-26,00:42:06,1.413344e+03
16-05-26,00:42:36,1.413344e+03
16-05-26,00:43:06,1.413656e+03
16-05-26,00:43:36,1.413656e+03
16-05-26,00:44:06,1.413656e+03
16-05-26,00:44:36,1.413695e+03
16-05-26,00:45:06,1.413695e+03
16-05-26,00:45:36,1.413695e+03
16-05-26,00:46:06,1.413570e+03
16-05-26,00:46:36,1.413570e+03
16-05-26,00:47:06,1.414146e+03
16-05-26,00:47:36,1.414146e+03
16-05-26,00:48:06,1.414146e+03
16-05-26,00:48:36,1.414074e+03
16-05-26,00:49:06,1.414074e+03
16-05-26,00:49:36,1.414074e+03
16-05-26,00:50:06,1.414292e+03
16-05-26,00:50:36,1.414292e+03
16-05-26,00:51:06,1.414292e+03
16-05-26,00:51:36,1.414464e+03
16-05-26,00:52:06,1.414464e+03
16-05-26,00:52:36,1.414464e+03
16-05-26,00:53:06,1.414160e+03
16-05-26,00:53:36,1.414160e+03
16-05-26,00:54:06,1.414160e+03
16-05-26,00:54:36,1.414297e+03
16-05-26,00:55:06,1.414297e+03
16-05-26,00:55:36,1.414297e+03
16-05-26,00:56:06,1.414342e+03
16-05-26,00:56:36,1.414342e+03
16-05-26,00:57:06,1.414654e+03
16-05-26,00:57:36,1.414654e+03
16-05-26,00:58:06,1.414654e+03
16-05-26,00:58:36,1.414883e+03
16-05-26,00:59:06,1.414883e+03
16-05-26,00:59:36,1.414883e+03
16-05-26,01:00:06,1.414664e+03
16-05-26,01:00:36,1.414664e+03
16-05-26,01:01:06,1.414664e+03
16-05-26,01:01:36,1.415166e+03
16-05-26,01:02:06,1.415166e+03
16-05-26,01:02:36,1.415166e+03
16-05-26,01:03:06,1.414681e+03
16-05-26,01:03:36,1.414681e+03
16-05-26,01:04:06,1.414681e+03
16-05-26,01:04:36,1.414928e+03
16-05-26,01:05:06,1.414928e+03
16-05-26,01:05:36,1.414928e+03
16-05-26,01:06:06,1.415322e+03
16-05-26,01:06:36,1.415322e+03
16-05-26,01:07:06,1.415382e+03
16-05-26,01:07:36,1.415382e+03
16-05-26,01:08:06,1.415382e+03
16-05-26,01:08:36,1.415275e+03
16-05-26,01:09:06,1.415275e+03
16-05-26,01:09:36,1.415275e+03
16-05-26,01:10:06,1.415430e+03
16-05-26,01:10:36,1.415430e+03
16-05-26,01:11:06,1.415430e+03
16-05-26,01:11:36,1.415081e+03
16-05-26,01:12:06,1.415081e+03
16-05-26,01:12:36,1.415081e+03
16-05-26,01:13:06,1.415309e+03
16-05-26,01:13:36,1.415309e+03
16-05-26,01:14:06,1.415309e+03
16-05-26,01:14:36,1.415213e+03
16-05-26,01:15:06,1.415213e+03
16-05-26,01:15:36,1.415213e+03
16-05-26,01:16:06,1.415445e+03
16-05-26,01:16:36,1.415445e+03
16-05-26,01:17:06,1.415747e+03
16-05-26,01:17:36,1.415747e+03
16-05-26,01:18:06,1.415747e+03
16-05-26,01:18:36,1.415277e+03
16-05-26,01:19:06,1.415277e+03
16-05-26,01:19:36,1.415277e+03
16-05-26,01:20:06,1.415379e+03
16-05-26,01:20:36,1.415379e+03
16-05-26,01:21:06,1.415379e+03
16-05-26,01:21:36,1.415123e+03
16-05-26,01:22:06,1.415123e+03
16-05-26,01:22:36,1.415123e+03
16-05-26,01:23:06,1.415366e+03
16-05-26,01:23:36,1.415366e+03
16-05-26,01:24:06,1.415366e+03
16-05-26,01:24:36,1.415972e+03
16-05-26,01:25:06,1.415972e+03
16-05-26,01:25:36,1.415972e+03
16-05-26,01:26:06,1.415897e+03
