20-05-26,00:00:23,0,5.00e-02,1,3.50e-01
20-05-26,00:00:53,0,5.00e-02,1,3.50e-01
20-05-26,00:01:23,0,5.00e-02,1,3.50e-01
20-05-26,00:01:53,0,5.00e-02,1,3.50e-01
20-05-26,00:02:23,0,5.00e-02,1,3.50e-01
20-05-26,00:02:53,0,5.00e-02,1,3.50e-01
20-05-26,00:03:23,0,5.00e-02,1,3.50e-01
20-05-26,00:03:53,0,5.00e-02,1,3.50e-01
20-05-26,00:04:23,0,5.00e-02,1,3.50e-01
20-05-26,00:04:53,0,5.00e-02,1,3.50e-01
20-05-26,00:05:23,0,5.00e-02,1,3.50e-01
20-05-26,00:05:53,0,5.00e-02,1,3.50e-01
20-05-26,00:06:23,0,5.00e-02,1,3.50e-01
20-05-26,00:06:53,0,5.00e-02,1,3.50e-01
20-05-26,00:07:23,0,5.00e-02,1,3.50e-01
20-05-26,00:07:53,0,5.00e-02,1,3.50e-01
20-05-26,00:08:23,0,5.00e-02,1,3.50e-01
20-05-26,00:08:53,0,5.00e-02,1,3.50e-01
20-05-26,00:09:23,0,5.00e-02,1,3.50e-01
20-05-26,00:09:53,0,5.00e-02,1,3.50e-01
20-05-26,00:10:23,0,5.00e-02,1,3.50e-01
20-05-26,00:10:53,0,5.00e-02,1,3.50e-01
20-05-26,00:11:23,0,5.00e-02,1,3.50e-01
20-05-26,00:11:53,0,5.00e-02,1,3.50e-01
20-05-26,00:12:23,0,5.00e-02,1,3.50e-01
20-05-26,00:12:53,0,5.00e-02,1,3.50e-01
20-05-26,00:13:23,0,5.00e-02,1,3.50e-01
20-05-26,00:13:53,0,5.00e-02,1,3.50e-01
20-05-26,00:14:23,0,5.00e-02,1,3.50e-01
20-05-26,00:14:53,0,5.00e-02,1,3.50e-01
20-05-26,00:15:23,0,5.00e-02,1,3.50e-01
20-05-26,00:15:53,0,5.00e-02,1,3.50e-01
20-05-26,00:16:23,0,5.00e-02,1,3.50e-01
20-05-26,00:16:53,0,5.00e-02,1,3.50e-01
20-05-26,00:17:23,0,5.00e-02,1,3.50e-01
20-05-26,00:17:53,0,5.00e-02,1,3.50e-01
20-05-26,00:18:23,0,5.00e-02,1,3.50e-01
20-05-26,00:18:53,0,5.00e-02,1,3.50e-01
20-05-26,00:19:23,0,5.00e-02,1,3.50e-01
20-05-26,00:19:53,0,5.00e-02,1,3.50e-01
20-05-26,00:20:23,0,5.00e-02,1,3.50e-01
20-05-26,00:20:53,0,5.00e-02,1,3.50e-01
20-05-26,00:21:23,0,5.00e-02,1,3.50e-01
20-05-26,00:21:53,0,5.00e-02,1,3.50e-01
20-05-26,00:22:23,0,5.00e-02,1,3.50e-01
20-05-26,00:22:53,0,5.00e-02,1,3.50e-01
20-05-26,00:23:23,0,5.00e-02,1,3.50e-01
20-05-26,00:23:53,0,5.00e-02,1,3.50e-01
20-05-26,00:24:23,0,5.00e-02,1,3.50e-01
20-05-26,00:24:53,0,5.00e-02,1,3.50e-01
20-05-26,00:25:23,0,5.00e-02,1,3.50e-01
20-05-26,00:25:53,0,5.00e-02,1,3.50e-01
20-05-26,00:26:23,0,5.00e-02,1,3.50e-01
20-05-26,00:26:53,0,5.00e-02,1,3.50e-01
20-05-26,00:27:23,0,5.00e-02,1,3.50e-01
20-05-26,00:27:53,0,5.00e-02,1,3.50e-01
20-05-26,00:28:23,0,5.00e-02,1,3.50e-01
20-05-26,00:28:53,0,5.00e-02,1,3.50e-01
20-05-26,00:29:23,0,5.00e-02,1,3.50e-01
20-05-26,00:29:53,0,5.00e-02,1,3.50e-01
20-05-26,00:30:23,0,5.00e-02,1,3.50e-01
20-05-26,00:30:53,0,5.00e-02,1,3.50e-01
20-05-26,00:31:23,0,5.00e-02,1,3.50e-01
20-05-26,00:31:53,0,5.00e-02,1,3.50e-01
20-05-26,00:32:23,0,5.00e-02,1,3.50e-01
20-05-26,00:32:53,0,5.00e-02,1,3.50e-01
20-05-26,00:33:23,0,5.00e-02,1,3.50e-01
20-05-26,00:33:53,0,5.00e-02,1,3.50e-01
20-05-26,00:34:23,0,5.00e-02,1,3.50e-01
20-05-26,00:34:53,0,5.00e-02,1,3.50e-01
20-05-26,00:35:23,0,5.00e-02,1,3.50e-01
20-05-26,00:35:53,0,5.00e-02,1,3.50e-01
20-05-26,00:36:23,0,5.00e-02,1,3.50e-01
20-05-26,00:36:53,0,5.00e-02,1,3.50e-01
20-05-26,00:37:23,0,5.00e-02,1,3.50e-01
20-05-26,00:37:53,0,5.00e-02,1,3.50e-01
20-05-26,00:38:23,0,5.00e-02,1,3.50e-01
20-05-26,00:38:53,0,5.00e-02,1,3.50e-01
20-05-26,00:39:23,0,5.00e-02,1,3.50e-01
20-05-26,00:39:53,0,5.00e-02,1,3.50e-01
20-05-26,00:40:23,0,5.00e-02,1,3.50e-01
20-05-26,00:40:53,0,5.00e-02,1,3.50e-01
20-05-26,00:41:23,0,5.00e-02,1,3.50e-01
20-05-26,00:41:53,0,5.00e-02,1,3.50e-01
20-05-26,00:42:23,0,5.00e-02,1,3.50e-01
20-05-26,00:42:53,0,5.00e-02,1,3.50e-01
20-05-26,00:43:23,0,5.00e-02,1,3.50e-01
20-05-26,00:43:53,0,5.00e-02,1,3.50e-01
20-05-26,00:44:23,0,5.00e-02,1,3.50e-01
20-05-26,00:44:53,0,5.00e-02,1,3.50e-01
20-05-26,00:45:23,0,5.00e-02,1,3.50e-01
20-05-26,00:45:53,0,5.00e-02,1,3.50e-01
20-05-26,00:46:23,0,5.00e-02,1,3.50e-01
20-05-26,00:46:53,0,5.00e-02,1,3.50e-01
20-05-26,00:47:23,0,5.00e-02,1,3.50e-01
20-05-26,00:47:53,0,5.00e-02,1,3.50e-01
20-05-26,00:48:23,0,5.00e-02,1,3.50e-01
20-05-26,00:48:53,0,5.00e-02,1,3.50e-01
20-05-26,00:49:23,0,5.00e-02,1,3.50e-01
20-05-26,00:49:53,0,5.00e-02,1,3.50e-01
20-05-26,00:50:23,0,5.00e-02,1,3.50e-01
20-05-26,00:50:53,0,5.00e-02,1,3.50e-01
20-05-26,00:51:23,0,5.00e-02,1,3.50e-01
20-05-26,00:51:53,0,5.00e-02,1,3.50e-01
20-05-26,00:52:23,0,5.00e-02,1,3.50e-01
20-05-26,00:52:53,0,5.00e-02,1,3.50e-01
20-05-26,00:53:23,0,5.00e-02,1,3.50e-01
20-05-26,00:53:53,0,5.00e-02,1,3.50e-01
20-05-26,00:54:23,0,5.00e-02,1,3.50e-01
20-05-26,00:54:53,0,5.00e-02,1,3.50e-01
20-05-26,00:55:23,0,5.00e-02,1,3.50e-01
20-05-26,00:55:53,0,5.00e-02,1,3.50e-01
20-05-26,00:56:23,0,5.00e-02,1,3.50e-01
20-05-26,00:56:53,0,5.00e-02,1,3.50e-01
20-05-26,00:57:23,0,5.00e-02,1,3.50e-01
20-05-26,00:57:53,0,5.00e-02,1,3.50e-01
20-05-26,00:58:23,0,5.00e-02,1,3.50e-01
20-05-26,00:58:53,0,5.00e-02,1,3.50e-01
20-05-26,00:59:23,0,5.00e-02,1,3.50e-01
20-05-26,00:59:53,0,5.00e-02,1,3.50e-01
20-05-26,01:00:23,0,5.00e-02,1,3.50e-01
20-05-26,01:00:53,0,5.00e-02,1,3.50e-01
20-05-26,01:01:23,0,5.00e-02,1,3.50e-01
20-05-26,01:01:53,0,5.00e-02,1,3.50e-01
20-05-26,01:02:23,0,5.00e-02,1,3.50e-01
20-05-26,01:02:53,0,5.00e-02,1,3.50e-01
20-05-26,01:03:23,0,5.00e-02,1,3.50e-01
20-05-26,01:03:53,0,5.00e-02,1,3.50e-01
20-05-26,01:04:23,0,5.00e-02,1,3.50e-01
20-05-26,01:04:53,0,5.00e-02,1,3.50e-01
20-05-26,01:05:23,0,5.00e-02,1,3.50e-01
20-05-26,01:05:53,0,5.00e-02,1,3.50e-01
20-05-26,01:06:23,0,5.00e-02,1,3.50e-01
20-05-26,01:06:53,0,5.00e-02,1,3.50e-01
20-05-26,01:07:23,0,5.00e-02,1,3.50e-01
20-05-26,01:07:53,0,5.00e-02,1,3.50e-01
20-05-26,01:08:23,0,5.00e-02,1,3.50e-01
20-05-26,01:08:53,0,5.00e-02,1,3.50e-01
20-05-26,01:09:23,0,5.00e-02,1,3.50e-01
20-05-26,01:09:53,0,5.00e-02,1,3.50e-01
20-05-26,01:10:23,0,5.00e-02,1,3.50e-01
20-05-26,01:10:53,0,5.00e-02,1,3.50e-01
20-05-26,01:11:23,0,5.00e-02,1,3.50e-01
20-05-26,01:11:53,0,5.00e-02,1,3.50e-01
20-05-26,01:12:23,0,5.00e-02,1,3.50e-01
20-05-26,01:12:53,0,5.00e-02,1,3.50e-01
20-05-26,01:13:23,0,5.00e-02,1,3.50e-01
20-05-26,01:13:53,0,5.00e-02,1,3.50e-01
20-05-26,01:14:23,0,5.00e-02,1,3.50e-01
20-05-26,01:14:53,0,5.00e-02,1,3.50e-01
20-05-26,01:15:23,0,5.00e-02,1,3.50e-01
20-05-26,01:15:53,0,5.00e-02,1,3.50e-01
20-05-26,01:16:23,0,5.00e-02,1,3.50e-01
20-05-26,01:16:53,0,5.00e-02,1,3.50e-01
20-05-26,01:17:23,0,5.00e-02,1,3.50e-01
20-05-26,01:17:53,0,5.00e-02,1,3.50e-01
20-05-26,01:18:23,0,5.00e-02,1,3.50e-01
20-05-26,01:18:53,0,5.00e-02,1,3.50e-01
20-05-26,01:19:23,0,5.00e-02,1,3.50e-01
20-05-26,01:19:53,0,5.00e-02,1,3.50e-01
20-05-26,01:20:23,0,5.00e-02,1,3.50e-01
20-05-26,01:20:53,0,5.00e-02,1,3.50e-01
20-05-26,01:21:23,0,5.00e-02,1,3.50e-01
20-05-26,01:21:53,0,5.00e-02,1,3.50e-01
20-05-26,01:22:23,0,5.00e-02,1,3.50e-01
20-05-26,01:22:53,0,5.00e-02,1,3.50e-01
20-05-26,01:23:23,0,5.00e-02,1,3.50e-01
20-05-26,01:23:53,0,5.00e-02,1,3.50e-01
20-05-26,01:24:23,0,5.00e-02,1,3.50e-01
20-05-26,01:24:53,0,5.00e-02,1,3.50e-01
20-05-26,01:25:23,0,5.00e-02,1,3.50e-01
20-05-26,01:25:53,0,5.00e-02,1,3.50e-01
20-05-26,01:26:23,0,5.00e-02,1,3.50e-01
20-05-26,01:26:53,0,5.00e-02,1,3.50e-01
20-05-26,01:27:23,0,5.00e-02,1,3.50e-01
20-05-26,01:27:53,0,5.00e-02,1,3.50e-01
20-05-26,01:28:23,0,5.00e-02,1,3.50e-01
20-05-26,01:28:53,0,5.00e-02,1,3.50e-01
20-05-26,01:29:23,0,5.00e-02,1,3.50e-01
20-05-26,01:29:53,0,5.00e-02,1,3.50e-01
20-05-26,01:30:23,0,5.00e-02,1,3.50e-01
20-05-26,01:30:53,0,5.00e-02,1,3.50e-01
20-05-26,01:31:23,0,5.00e-02,1,3.50e-01
20-05-26,01:31:53,0,5.00e-02,1,3.50e-01
20-05-26,01:32:23,0,5.00e-02,1,3.50e-01
20-05-26,01:32:53,0,5.00e-02,1,3.50e-01
20-05-26,01:33:23,0,5.00e-02,1,3.50e-01
20-05-26,01:33:53,0,5.00e-02,1,3.50e-01
20-05-26,01:34:23,0,5.00e-02,1,3.50e-01
20-05-26,01:34:53,0,5.00e-02,1,3.50e-01
20-05-26,01:35:23,0,5.00e-02,1,3.50e-01
20-05-26,01:35:53,0,5.00e-02,1,3.50e-01
20-05-26,01:36:23,0,5.00e-02,1,3.50e-01
20-05-26,01:36:53,0,5.00e-02,1,3.50e-01
20-05-26,01:37:23,0,5.00e-02,1,3.50e-01
20-05-26,01:37:53,0,5.00e-02,1,3.50e-01
20-05-26,01:38:23,0,5.00e-02,1,3.50e-01
20-05-26,01:38:53,0,5.00e-02,1,3.50e-01
20-05-26,01:39:23,0,5.00e-02,1,3.50e-01
20-05-26,01:39:53,0,5.00e-02,1,3.50e-01
20-05-26,01:40:23,0,5.00e-02,1,3.50e-01
20-05-26,01:40:53,0,5.00e-02,1,3.50e-01
20-05-26,01:41:23,0,5.00e-02,1,3.50e-01
20-05-26,01:41:53,0,5.00e-02,1,3.50e-01
20-05-26,01:42:23,0,5.00e-02,1,3.50e-01
20-05-26,01:42:53,0,5.00e-02,1,3.50e-01
20-05-26,01:43:23,0,5.00e-02,1,3.50e-01
20-05-26,01:43:53,0,5.00e-02,1,3.50e-01
20-05-26,01:44:23,0,5.00e-02,1,3.50e-01
20-05-26,01:44:53,0,5.00e-02,1,3.50e-01
20-05-26,01:45:23,0,5.00e-02,1,3.50e-01
20-05-26,01:45:53,0,5.00e-02,1,3.50e-01
20-05-26,01:46:23,0,5.00e-02,1,3.50e-01
20-05-26,01:46:53,0,5.00e-02,1,3.50e-01
20-05-26,01:47:23,0,5.00e-02,1,3.50e-01
20-05-26,01:47:53,0,5.00e-02,1,3.50e-01
20-05-26,01:48:23,0,5.00e-02,1,3.50e-01
20-05-26,01:48:53,0,5.00e-02,1,3.50e-01
20-05-26,01:49:23,0,5.00e-02,1,3.50e-01
20-05-26,01:49:53,0,5.00e-02,1,3.50e-01
20-05-26,01:50:23,0,5.00e-02,1,3.50e-01
20-05-26,01:50:53,0,5.00e-02,1,3.50e-01
20-05-26,01:51:23,0,5.00e-02,1,3.50e-01
20-05-26,01:51:53,0,5.00e-02,1,3.50e-01
20-05-26,01:52:23,0,5.00e-02,1,3.50e-01
20-05-26,01:52:53,0,5.00e-02,1,3.50e-01
20-05-26,01:53:23,0,5.00e-02,1,3.50e-01
20-05-26,01:53:53,0,5.00e-02,1,3.50e-01
20-05-26,01:54:23,0,5.00e-02,1,3.50e-01
20-05-26,01:54:53,0,5.00e-02,1,3.50e-01
20-05-26,01:55:23,0,5.00e-02,1,3.50e-01
20-05-26,01:55:53,0,5.00e-02,1,3.50e-01
20-05-26,01:56:23,0,5.00e-02,1,3.50e-01
20-05-26,01:56:53,0,5.00e-02,1,3.50e-01
20-05-26,01:57:23,0,5.00e-02,1,3.50e-01
20-05-26,01:57:53,0,5.00e-02,1,3.50e-01
20-05-26,01:58:23,0,5.00e-02,1,3.50e-01
20-05-26,01:58:53,0,5.00e-02,1,3.50e-01
20-05-26,01:59:23,0,5.00e-02,1,3.50e-01
20-05-26,01:59:53,0,5.00e-02,1,3.50e-01
20-05-26,02:00:23,0,5.00e-02,1,3.50e-01
20-05-26,02:00:53,0,5.00e-02,1,3.50e-01
20-05-26,02:01:23,0,5.00e-02,1,3.50e-01
20-05-26,02:01:53,0,5.00e-02,1,3.50e-01
20-05-26,02:02:23,0,5.00e-02,1,3.50e-01
20-05-26,02:02:53,0,5.00e-02,1,3.50e-01
20-05-26,02:03:23,0,5.00e-02,1,3.50e-01
20-05-26,02:03:53,0,5.00e-02,1,3.50e-01
20-05-26,02:04:23,0,5.00e-02,1,3.50e-01
20-05-26,02:04:53,0,5.00e-02,1,3.50e-01
